Date,Total,Mon,Tue,Wed,Thu,Fri,Sat,Sun,holiday,daylight_hrs,PRCP,Temp (C),dry day,annual
2014-05-06,4636.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4784401785,0.0,12.5,1.0,1.58904109589
2014-05-07,5455.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.5268084707,0.0,12.75,1.0,1.59178082192
2014-05-08,3230.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.5746020923,0.53937007874,11.65,0.0,1.59452054795
2014-05-09,3036.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.621800559,0.0787401574803,10.25,0.0,1.59726027397
2014-05-10,1725.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.6683830487,0.0196850393701,11.4,0.0,1.6
2014-05-11,2376.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.7143284171,0.0,13.6,1.0,1.60273972603
2014-05-12,5432.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7596152144,0.0,16.9,1.0,1.60547945205
2014-05-13,6088.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8042217043,0.0,19.75,1.0,1.60821917808
2014-05-14,5887.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.8481258847,0.0,20.55,1.0,1.61095890411
2014-05-15,5300.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.8913055107,0.0,19.75,1.0,1.61369863014
2014-05-16,5742.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.9337381191,0.0,15.85,1.0,1.61643835616
2014-05-17,2041.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.9754010552,0.0,15.85,1.0,1.61917808219
2014-05-18,1937.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0162715016,0.0,15.3,1.0,1.62191780822
2014-05-19,4702.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.056326509,0.0,15.55,1.0,1.62465753425
2014-05-20,5678.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0955430287,0.0,16.1,1.0,1.62739726027
2014-05-21,5229.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.1338979475,0.0,15.3,1.0,1.6301369863
2014-05-22,4910.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.1713681242,0.0,18.05,1.0,1.63287671233
2014-05-23,2556.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.2079304281,0.149606299213,16.4,0.0,1.63561643836
2014-05-24,2155.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.2435617795,0.0,14.7,1.0,1.63835616438
2014-05-25,1234.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.2782391913,0.220472440945,12.8,0.0,1.64109589041
2014-05-26,2289.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.3119398132,0.0,14.7,1.0,1.64383561644
2014-05-27,5032.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3446409766,0.0,15.0,1.0,1.64657534247
2014-05-28,4008.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.3763202411,0.0,14.45,1.0,1.64931506849
2014-05-29,4587.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.4069554427,0.0,15.0,1.0,1.65205479452
2014-05-30,4869.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.4365247423,0.0,14.75,1.0,1.65479452055
2014-05-31,2887.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.4650066761,0.0,16.65,1.0,1.65753424658
2014-06-01,2601.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.4923802057,0.0,16.4,1.0,1.6602739726
2014-06-02,4914.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5186247694,0.0,17.2,1.0,1.66301369863
2014-06-03,4670.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5437203336,0.0,14.7,1.0,1.66575342466
2014-06-04,4863.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.5676474446,0.0,14.7,1.0,1.66849315068
2014-06-05,4675.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.5903872792,0.0,16.1,1.0,1.67123287671
2014-06-06,4382.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.6119216963,0.0,17.8,1.0,1.67397260274
2014-06-07,2807.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.6322332868,0.0,18.85,1.0,1.67671232877
2014-06-08,3547.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.6513054225,0.0,17.75,1.0,1.67945205479
2014-06-09,4128.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6691223049,0.0,17.2,1.0,1.68219178082
2014-06-10,4530.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6856690107,0.0,16.1,1.0,1.68493150685
2014-06-11,5196.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.7009315372,0.0,17.5,1.0,1.68767123288
2014-06-12,4077.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.7148968447,0.0708661417323,16.95,0.0,1.6904109589
2014-06-13,2266.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.7275528968,0.251968503937,13.35,0.0,1.69315068493
2014-06-14,1773.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.7388886981,0.0,14.75,1.0,1.69589041096
2014-06-15,1267.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.7488943291,0.0196850393701,14.15,0.0,1.69863013699
2014-06-16,3361.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7575609783,0.141732283465,13.35,0.0,1.70136986301
2014-06-17,4107.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7648809703,0.0511811023622,13.9,0.0,1.70410958904
2014-06-18,4650.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.7708477913,0.0,15.0,1.0,1.70684931507
2014-06-19,4412.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.7754561106,0.0314960629921,18.65,0.0,1.7095890411
2014-06-20,3790.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.7787017978,0.011811023622,15.0,0.0,1.71232876712
2014-06-21,3204.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.7805819373,0.0,16.4,1.0,1.71506849315
2014-06-22,2714.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.7810948373,0.0,18.05,1.0,1.71780821918
2014-06-23,4477.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.780240036,0.0,19.15,1.0,1.72054794521
2014-06-24,4342.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7780183031,0.0,19.4,1.0,1.72328767123
2014-06-25,4532.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.7744316368,0.0,20.0,1.0,1.72602739726
2014-06-26,3857.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.7694832578,0.0,17.75,1.0,1.72876712329
2014-06-27,2871.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.7631775977,0.0708661417323,17.5,0.0,1.73150684932
2014-06-28,1780.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.755520285,0.0905511811024,16.65,0.0,1.73424657534
2014-06-29,2312.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.7465181259,0.0,16.7,1.0,1.73698630137
2014-06-30,4802.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7361790824,0.0,19.2,1.0,1.7397260274
2014-07-01,5147.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7245122459,0.0,25.0,1.0,1.74246575342
2014-07-02,4742.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.7115278078,0.0,20.8,1.0,1.74520547945
2014-07-03,3759.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.6972370273,0.0,17.8,1.0,1.74794520548
2014-07-04,3284.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.6816521952,0.0,18.9,1.0,1.75068493151
2014-07-05,1976.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.6647865958,0.0,18.85,1.0,1.75342465753
2014-07-06,2882.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.6466544661,0.0,21.95,1.0,1.75616438356
2014-07-07,4456.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6272709523,0.0,22.5,1.0,1.75890410959
2014-07-08,5215.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.606652065,0.0,22.8,1.0,1.76164383562
2014-07-09,5135.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.5848146319,0.0,20.3,1.0,1.76438356164
2014-07-10,4800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.56177625,0.0,20.85,1.0,1.76712328767
2014-07-11,4168.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.5375552355,0.0,23.05,1.0,1.7698630137
2014-07-12,2480.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.5121705741,0.0,24.45,1.0,1.77260273973
2014-07-13,2298.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.4856418693,0.0,22.2,1.0,1.77534246575
2014-07-14,4411.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4579892915,0.0,21.4,1.0,1.77808219178
2014-07-15,4941.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4292335264,0.0,22.5,1.0,1.78082191781
2014-07-16,5009.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.3993957235,0.0,22.75,1.0,1.78356164384
2014-07-17,4535.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.3684974453,0.0,20.3,1.0,1.78630136986
2014-07-18,4135.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.3365606165,0.0,17.8,1.0,1.78904109589
2014-07-19,2120.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.303607475,0.0,20.3,1.0,1.79178082192
2014-07-20,1535.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.2696605226,0.0,16.9,1.0,1.79452054795
2014-07-21,4525.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2347424775,0.0,18.6,1.0,1.79726027397
2014-07-22,4778.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1988762287,0.011811023622,17.2,0.0,1.8
2014-07-23,1989.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.1620847901,0.759842519685,16.1,0.0,1.80273972603
2014-07-24,3002.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.1243912583,0.0,16.7,1.0,1.80547945205
2014-07-25,4072.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0858187703,0.0,17.5,1.0,1.80821917808
2014-07-26,2710.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0463904637,0.0,19.7,1.0,1.81095890411
2014-07-27,2627.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.006129439,0.0,21.65,1.0,1.81369863014
2014-07-28,4796.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9650587232,0.0,22.8,1.0,1.81643835616
2014-07-29,5248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9232012358,0.0,22.8,1.0,1.81917808219
2014-07-30,5059.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.8805797561,0.0,21.9,1.0,1.82191780822
2014-07-31,4835.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.8372168937,0.0,24.2,1.0,1.82465753425
2014-08-01,4106.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.7931350596,0.0,21.95,1.0,1.82739726027
2014-08-02,2110.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.7483564401,0.0196850393701,22.5,0.0,1.8301369863
2014-08-03,2517.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.7029029731,0.0,23.05,1.0,1.83287671233
2014-08-04,4690.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6567963251,0.0,24.45,1.0,1.83561643836
2014-08-05,4819.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6100578712,0.0,19.45,1.0,1.83835616438
2014-08-06,4778.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.5627086767,0.0,20.55,1.0,1.84109589041
2014-08-07,4553.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.5147694805,0.0,19.45,1.0,1.84383561644
2014-08-08,3956.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.4662606804,0.0,19.45,1.0,1.84657534247
2014-08-09,2429.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.4172023202,0.0,21.4,1.0,1.84931506849
2014-08-10,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.3676140781,0.0,22.25,1.0,1.85205479452
2014-08-11,4325.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3175152577,0.0196850393701,26.7,0.0,1.85479452055
2014-08-12,3767.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2669247792,0.5,22.2,0.0,1.85753424658
2014-08-13,3286.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.215861174,0.850393700787,19.15,0.0,1.8602739726
2014-08-14,4029.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.1643425785,0.0,19.15,1.0,1.86301369863
2014-08-15,3122.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.1123867314,0.0393700787402,20.55,0.0,1.86575342466
2014-08-16,2384.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0600109711,0.0,20.6,1.0,1.86849315068
2014-08-17,2446.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0072322345,0.0,21.4,1.0,1.87123287671
2014-08-18,4636.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9540670576,0.0,22.5,1.0,1.87397260274
2014-08-19,4934.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9005315766,0.0,21.4,1.0,1.87671232877
2014-08-20,4189.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.8466415303,0.0,17.8,1.0,1.87945205479
2014-08-21,4324.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.7924122636,0.0,16.1,1.0,1.88219178082
2014-08-22,3835.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.7378587317,0.0,18.6,1.0,1.88493150685
2014-08-23,2430.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.6829955059,0.0,20.85,1.0,1.88767123288
2014-08-24,2419.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.6278367789,0.0,19.15,1.0,1.8904109589
2014-08-25,4983.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5723963724,0.0,21.65,1.0,1.89315068493
2014-08-26,5551.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5166877444,0.0,23.35,1.0,1.89589041096
2014-08-27,5046.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.4607239975,0.0,22.5,1.0,1.89863013699
2014-08-28,4409.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.4045178878,0.0,18.85,1.0,1.90136986301
2014-08-29,3188.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.3480818345,0.0,18.9,1.0,1.90410958904
2014-08-30,859.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.2914279301,0.330708661417,16.4,0.0,1.90684931507
2014-08-31,1820.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.2345679505,0.0511811023622,17.5,0.0,1.9095890411
2014-09-01,2356.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.1775133665,0.0,18.05,1.0,1.91232876712
2014-09-02,3493.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1202753547,0.11811023622,16.95,0.0,1.91506849315
2014-09-03,4121.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.06286481,0.0,16.7,1.0,1.91780821918
2014-09-04,4940.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0052923571,0.0,17.5,1.0,1.92054794521
2014-09-05,4187.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.9475683633,0.0,20.85,1.0,1.92328767123
2014-09-06,2400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.8897029513,0.0,23.6,1.0,1.92602739726
2014-09-07,2214.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.8317060122,0.0,20.8,1.0,1.92876712329
2014-09-08,3809.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7735872187,0.0,17.2,1.0,1.93150684932
2014-09-09,3988.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7153560387,0.0,17.5,1.0,1.93424657534
2014-09-10,4015.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.6570217491,0.0,17.2,1.0,1.93698630137
2014-09-11,4042.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.5985934494,0.0,18.6,1.0,1.9397260274
2014-09-12,3903.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.540080076,0.0,18.6,1.0,1.94246575342
2014-09-13,2367.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.4814904164,0.0,19.15,1.0,1.94520547945
2014-09-14,2181.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.4228331231,0.0,20.85,1.0,1.94794520548
2014-09-15,4450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3641167284,0.0,21.4,1.0,1.95068493151
2014-09-16,4338.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3053496588,0.0,18.05,1.0,1.95342465753
2014-09-17,3725.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.2465402496,0.0196850393701,18.6,0.0,1.95616438356
2014-09-18,3272.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.1876967595,0.011811023622,17.2,0.0,1.95890410959
2014-09-19,3734.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.1288273851,0.0,20.0,1.0,1.96164383562
2014-09-20,2225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0699402759,0.0,19.4,1.0,1.96438356164
2014-09-21,2217.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0110435493,0.0,19.45,1.0,1.96712328767
2014-09-22,3786.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9521453048,0.011811023622,18.6,0.0,1.9698630137
2014-09-23,3416.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8932536391,0.720472440945,16.65,0.0,1.97260273973
2014-09-24,2166.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.8343766612,0.799212598425,16.65,0.0,1.97534246575
2014-09-25,2962.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.7755225068,0.169291338583,18.05,0.0,1.97808219178
2014-09-26,2511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.716699353,0.350393700787,16.95,0.0,1.98082191781
2014-09-27,2325.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.6579154338,0.0,16.15,1.0,1.98356164384
2014-09-28,1818.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.5991790538,0.0,15.55,1.0,1.98630136986
2014-09-29,3035.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5404986035,0.0314960629921,13.9,0.0,1.98904109589
2014-09-30,3562.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4818825741,0.0,15.8,1.0,1.99178082192
2014-10-01,3837.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.4233395711,0.0,14.7,1.0,1.99452054795
2014-10-02,3896.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.3648783299,0.0,14.7,1.0,1.99726027397
2014-10-03,3709.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.3065077292,0.0,15.55,1.0,2.0
2014-10-04,1940.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.2482368058,0.0,16.95,1.0,2.00273972603
2014-10-05,2162.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.1900747684,0.0,17.8,1.0,2.00547945205
2014-10-06,4074.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1320310117,0.0,19.45,1.0,2.00821917808
2014-10-07,3864.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0741151299,0.0,16.4,1.0,2.01095890411
2014-10-08,3780.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0163369308,0.0,16.7,1.0,2.01369863014
2014-10-09,3663.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.9587064485,0.0,14.15,1.0,2.01643835616
2014-10-10,2957.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.9012339572,0.011811023622,14.15,0.0,2.01917808219
2014-10-11,1131.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.8439299837,0.291338582677,15.0,0.0,2.02191780822
2014-10-12,1559.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.7868053199,0.0,14.75,1.0,2.02465753425
2014-10-13,3355.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.7298710355,0.299212598425,15.55,0.0,2.02739726027
2014-10-14,3197.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6731384895,0.279527559055,14.2,0.0,2.0301369863
2014-10-15,2555.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.6166193422,0.338582677165,13.9,0.0,2.03287671233
2014-10-16,3629.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.5603255661,0.0,15.85,1.0,2.03561643836
2014-10-17,2209.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.5042694565,0.129921259843,14.2,0.0,2.03835616438
2014-10-18,1378.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.4484636423,0.590551181102,16.65,0.0,2.04109589041
2014-10-19,2248.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.3929210949,0.0,17.5,1.0,2.04383561644
2014-10-20,2858.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3376551381,0.46062992126,14.15,0.0,2.04657534247
2014-10-21,2964.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2826794562,0.0393700787402,13.9,0.0,2.04931506849
2014-10-22,2087.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.228008102,1.25984251969,13.65,0.0,2.05205479452
2014-10-23,2381.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.173655504,0.370078740157,11.35,0.0,2.05479452055
2014-10-24,2778.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.1196364728,0.161417322835,11.65,0.0,2.05753424658
2014-10-25,740.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0659662067,0.240157480315,12.5,0.0,2.0602739726
2014-10-26,916.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0126602962,0.0590551181102,10.3,0.0,2.06301369863
2014-10-27,3330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95973472828,0.0314960629921,11.15,0.0,2.06575342466
2014-10-28,2261.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.90720588862,0.5,12.2,0.0,2.06849315068
2014-10-29,3396.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.85509056377,0.0196850393701,14.2,0.0,2.07123287671
2014-10-30,2392.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.80340594165,1.0,13.35,0.0,2.07397260274
2014-10-31,1938.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.75216961097,0.669291338583,10.55,0.0,2.07671232877
2014-11-01,1294.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.70139955946,0.0,9.15,1.0,2.07945205479
2014-11-02,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.6511141708,0.0708661417323,10.25,0.0,2.08219178082
2014-11-03,2503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.60133222011,0.429133858268,12.5,0.0,2.08493150685
2014-11-04,2790.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55207286808,0.161417322835,12.5,0.0,2.08767123288
2014-11-05,2772.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.50335565348,0.188976377953,12.8,0.0,2.0904109589
2014-11-06,2248.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.45520048425,0.161417322835,13.65,0.0,2.09315068493
2014-11-07,3078.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.4076276268,0.0,10.8,1.0,2.09589041096
2014-11-08,1854.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.36065769376,0.0,8.35,1.0,2.09863013699
2014-11-09,752.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.31431162988,0.200787401575,10.55,0.0,2.10136986301
2014-11-10,3254.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26861069616,0.0,8.35,1.0,2.10410958904
2014-11-11,2791.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.22357645217,0.0,4.45,1.0,2.10684931507
2014-11-12,2742.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.17923073642,0.0,3.35,1.0,2.1095890411
2014-11-13,2616.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.1355956448,0.0,3.9,1.0,2.11232876712
2014-11-14,2177.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.09269350714,0.0,2.55,1.0,2.11506849315
2014-11-15,1083.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.05054686164,0.0,3.35,1.0,2.11780821918
2014-11-16,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.00917842747,0.0,3.65,1.0,2.12054794521
2014-11-17,2698.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96861107521,0.0,4.25,1.0,2.12328767123
